,sentence_id,article_id,article_text,published_time,sentiment,NER,topic_id,topic_representation
537,020-290,020,This is a great invention in the world.,2022-08-17,positive,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
538,020-291,020,"Can you imagine that any place in the US has a different political, social system?",2022-08-17,positive,"{'US': ('LOC', 1)}",0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
539,020-292,020,"Although I do understand the federal and local differences, your overarching system is the same.",2022-08-17,neutral,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
1618,020-293,020,"In Taiwan, we have shown great goodwill and tolerance to usher in peaceful reunification.",2022-08-17,positive,"{'Taiwan': ('LOC', 1)}",1,"['taiwan', 'reunification', 'straits', 'mainland', 'strait', 'separatist', 'prc', 'taiwanese', 'sovereignty', 'hong']"
540,020-294,020,The current political system can continue (after reunification).,2022-08-17,neutral,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
541,020-295,020,"""Two systems"" is democracy.",2022-08-17,neutral,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
1344,020-296,020,David Lawler: Which leads me to my next question.,2022-08-17,neutral,"{'David Lawler': ('PER', 1)}",-1,"['china', 'japan', 'germany', 'korea', 'hong', 'countries', 'qin', 'drills', 'drought', 'international']"
1345,020-297,020,"You said ""One Country, Two Systems"" still exists in Hong Kong.",2022-08-17,neutral,"{'One Country': ('MISC', 1), 'Two Systems': ('MISC', 1), 'Hong Kong': ('LOC', 1)}",-1,"['china', 'japan', 'germany', 'korea', 'hong', 'countries', 'qin', 'drills', 'drought', 'international']"
1346,020-298,020,Ambassador Qin Gang: ,2022-08-17,neutral,"{'Qin Gang': ('PER', 1)}",-1,"['china', 'japan', 'germany', 'korea', 'hong', 'countries', 'qin', 'drills', 'drought', 'international']"
542,020-299,020,Yes.,2022-08-17,positive,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
1347,020-300,020,David Lawler: ,2022-08-17,neutral,"{'David Lawler': ('PER', 1)}",-1,"['china', 'japan', 'germany', 'korea', 'hong', 'countries', 'qin', 'drills', 'drought', 'international']"
1619,020-301,020,So does Beijing decide what both systems are or does Taiwan decide? ,2022-08-17,neutral,"{'Beijing': ('LOC', 1), 'Taiwan': ('LOC', 1)}",1,"['taiwan', 'reunification', 'straits', 'mainland', 'strait', 'separatist', 'prc', 'taiwanese', 'sovereignty', 'hong']"
1348,020-302,020,"For Hong Kong, obviously, Beijing is defining both systems.",2022-08-17,neutral,"{'Hong Kong': ('LOC', 1), 'Beijing': ('LOC', 1)}",-1,"['china', 'japan', 'germany', 'korea', 'hong', 'countries', 'qin', 'drills', 'drought', 'international']"
1349,020-303,020,Ambassador Qin Gang: ,2022-08-17,neutral,"{'Qin Gang': ('PER', 1)}",-1,"['china', 'japan', 'germany', 'korea', 'hong', 'countries', 'qin', 'drills', 'drought', 'international']"
1620,020-304,020,"The future solutions to the political systems, the Taiwan solution, will be negotiated by people of both sides. ",2022-08-17,positive,"{'Taiwan': ('LOC', 1)}",1,"['taiwan', 'reunification', 'straits', 'mainland', 'strait', 'separatist', 'prc', 'taiwanese', 'sovereignty', 'hong']"
543,020-305,020,It's a democratic process. ,2022-08-17,neutral,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
1621,020-306,020,"The interests and concerns of Taiwan will be fully considered and accommodated based on the principle of ""one China"".",2022-08-17,positive,"{'Taiwan': ('LOC', 1), 'China': ('LOC', 1)}",1,"['taiwan', 'reunification', 'straits', 'mainland', 'strait', 'separatist', 'prc', 'taiwanese', 'sovereignty', 'hong']"
544,020-307,020,"When people talk about ""One Country, Two Systems"", please don't forget the foundation and precondition is ""one China"".",2022-08-17,positive,"{'One Country': ('MISC', 1), 'Two Systems': ('MISC', 1), 'China': ('LOC', 1)}",0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
545,020-308,020,"We cannot allow the foundation or precondition of ""one China"" to be denied by the ""two systems"".",2022-08-17,negative,"{'China': ('LOC', 1)}",0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
546,020-309,020,"If there's no ""one country"", there will be no ""two systems"".",2022-08-17,negative,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
1350,020-310,020,"Iain Marlow (Bloomberg): I was just gonna ask if you thought that Hong Kong had a helpful input into how the ""two systems"" practice in Hong Kong.",2022-08-17,positive,"{'Iain Marlow': ('PER', 1), 'Bloomberg': ('ORG', 1), 'Hong Kong': ('LOC', 2)}",-1,"['china', 'japan', 'germany', 'korea', 'hong', 'countries', 'qin', 'drills', 'drought', 'international']"
547,020-311,020,Because the national security law was sent into effect in a hurry.,2022-08-17,positive,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
548,020-312,020,Even people like the Chief Executive and others didn't see it before it was enacted.,2022-08-17,positive,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
1622,020-313,020,"I'm just wondering when those of US who were in Hong Kong who saw Taiwan opinion change against China over the course of what happened in Hong Kong, I think a lot of people in Taiwan obviously look at what happens in Hong Kong and say, we don't want what is happening there.",2022-08-17,negative,"{'US': ('LOC', 1), 'Hong Kong': ('LOC', 3), 'Taiwan': ('LOC', 2), 'China': ('LOC', 1)}",1,"['taiwan', 'reunification', 'straits', 'mainland', 'strait', 'separatist', 'prc', 'taiwanese', 'sovereignty', 'hong']"
1623,020-314,020,So do you think the national security law in Hong Kong will be applied to Taiwan as well?Ambassador Qin Gang: Hong Kong has been ruled by UK colonialists for more than 100 years.,2022-08-17,positive,"{'Hong Kong': ('LOC', 2), 'Taiwan': ('LOC', 1), 'UK': ('LOC', 1), 'Qin Gang': ('PER', 1)}",1,"['taiwan', 'reunification', 'straits', 'mainland', 'strait', 'separatist', 'prc', 'taiwanese', 'sovereignty', 'hong']"
1351,020-315,020,"It's natural that for people to get used to the new reality that Hong Kong has returned to the motherland, it takes time.",2022-08-17,positive,"{'Hong Kong': ('LOC', 1)}",-1,"['china', 'japan', 'germany', 'korea', 'hong', 'countries', 'qin', 'drills', 'drought', 'international']"
1352,020-316,020,Hong Kong returned to China just 25 years ago.,2022-08-17,neutral,"{'Hong Kong': ('LOC', 1), 'China': ('LOC', 1)}",-1,"['china', 'japan', 'germany', 'korea', 'hong', 'countries', 'qin', 'drills', 'drought', 'international']"
549,020-317,020,"And over the past 25 years, you can see that generally speaking, ""One Country, Two Systems"", the policy is successful.",2022-08-17,positive,"{'Country': ('MISC', 1), 'Two Systems': ('MISC', 1)}",0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
1353,020-318,020,"There were ups and downs, twists and turns, like what we saw 3 years ago in Hong Kong.",2022-08-17,positive,"{'Hong Kong': ('LOC', 1)}",-1,"['china', 'japan', 'germany', 'korea', 'hong', 'countries', 'qin', 'drills', 'drought', 'international']"
550,020-319,020,"But we learn, we draw lessons and we improve.",2022-08-17,positive,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
551,020-320,020,"What we are doing is improve ""One Country, Two Systems"", for the benefit of the long-lasting stability and prosperity.",2022-08-17,positive,"{'One Country': ('MISC', 1), 'Two Systems': ('MISC', 1)}",0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
1624,020-321,020,"If we make a success story of ""One Country, Two Systems"" in Hong Kong, it will help our compatriots in Taiwan to better understand the ""One Country, Two Systems"" and to better think about the future.",2022-08-17,positive,"{'One Country': ('MISC', 2), 'Two Systems': ('MISC', 2), 'Hong Kong': ('LOC', 1), 'Taiwan': ('LOC', 1)}",1,"['taiwan', 'reunification', 'straits', 'mainland', 'strait', 'separatist', 'prc', 'taiwanese', 'sovereignty', 'hong']"
552,020-322,020,Nahal Toosi (POLITICO): Let me start by how you're approaching all of this.,2022-08-17,neutral,"{'Nahal Toosi': ('PER', 1), 'POLITICO': ('ORG', 1)}",0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
553,020-323,020,You're sticking to the talking points.,2022-08-17,neutral,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
554,020-324,020,You're often not really answering the question.,2022-08-17,neutral,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
555,020-325,020,"It's pretty standard, I guess, in the diplomatic world.",2022-08-17,positive,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
1354,020-326,020,"I was just curious as a China diplomat, do you genuinely feel empowered?",2022-08-17,positive,"{'China': ('LOC', 1)}",-1,"['china', 'japan', 'germany', 'korea', 'hong', 'countries', 'qin', 'drills', 'drought', 'international']"
1355,020-327,020,Do you feel that the Foreign Ministry has power in your system?,2022-08-17,neutral,"{'Foreign Ministry': ('ORG', 1)}",-1,"['china', 'japan', 'germany', 'korea', 'hong', 'countries', 'qin', 'drills', 'drought', 'international']"
556,020-328,020,And where do you see China diplomacy going in the years ahead?,2022-08-17,neutral,"{'China': ('LOC', 1)}",0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
557,020-329,020,"Because if the US and China will fight or be rivals, wherever diplomacy is going will be a big credit. ",2022-08-17,neutral,"{'US': ('LOC', 1), 'China': ('LOC', 1)}",0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
1356,020-330,020,"Can you talk a little bit about China diplomacy?Ambassador Qin Gang: First of all, I'm the China ambassador, not a freelance journalist (Everyone laughs).  ",2022-08-17,positive,"{'China': ('LOC', 2), 'Qin Gang': ('PER', 1)}",-1,"['china', 'japan', 'germany', 'korea', 'hong', 'countries', 'qin', 'drills', 'drought', 'international']"
558,020-331,020,"I must represent my government's positions, and the will and wish of the China people.",2022-08-17,positive,"{'China': ('LOC', 1)}",0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
559,020-332,020,"And what I said to you, actually, is heartful.",2022-08-17,neutral,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
560,020-333,020,"I'm not telling lies, not spreading disinformation, or scaring people.",2022-08-17,negative,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
561,020-334,020,I just tell you the truth and facts.,2022-08-17,positive,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
562,020-335,020,"I'm not always sticking to the talking points, as everybody has heard.",2022-08-17,neutral,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
563,020-336,020,"On thorny issues of course we have talking points, like what officials of the White House and the State Department, they are doing.",2022-08-17,positive,"{'White House': ('LOC', 1), 'State Department': ('ORG', 1)}",0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
564,020-337,020,But I give more elaborations on our policies.,2022-08-17,neutral,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
565,020-338,020,"And if you draw the conclusion that what I talked about are all stereotypes and rhetorics, I think that you are wasting your time.",2022-08-17,negative,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
566,020-339,020,I really hope that everybody here today will find this conversation necessary and helpful.,2022-08-17,positive,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
567,020-340,020,This is my wish.,2022-08-17,positive,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
568,020-341,020,"From my point of view, I gave plenty of information.",2022-08-17,neutral,{},0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
569,020-342,020,"To answer your question, what is China's diplomacy?",2022-08-17,neutral,"{'China': ('LOC', 1)}",0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
570,020-343,020,"China's diplomacy is to be friendly with the rest of the world, to better protect China's interests, as diplomacy of any other countries are doing. ",2022-08-17,positive,"{'China': ('LOC', 2)}",0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
571,020-344,020,"And also, China's diplomacy will work for peace, security, and common development.",2022-08-17,positive,"{'China': ('LOC', 1)}",0,"['china', 'russia', 'eu', 'countries', 'cooperation', 'ukraine', 'relations', 'war', 'economy', 'political']"
